message,table
[강동구청]12.1.(화)18시기준코로나19 확진자3명발생. 확진자 6명 및 명일중학교 관련 역학조사 결과 안내. 홈페이지(c19.gd.go.kr) 참고바랍니다. ,PD
"[양평군청] 코로나19 확진자 양평군 114번(113번의 가족)발생, 현재 역학조사중으로 결과는 홈페이지 공개 예정이며 개인위생수칙 준수하여 주시기 바랍니다. ",PD
"[철원군청] 지난 16일 코로나 확진자 급증에 따라 상황 대응을 위해 운영이 중지되었던, 보건소 및 보건지소 정상운영 알림. 독감예방접종 전화문의 후 방문 바람. ",PD
[청주시청] 코로나19 확진자 발생[청주 152번(청주 확진자 접촉/자가격리 중 확진)]. 동선은 역학조사 후 홈페이지와 블로그에 게시하겠습니다. ,PD
"[영광군청] 코로나19 광주709번 확진자의 접촉자관련, 백수농협하나로마트 방문자 12명 검사결과 전원음성통보 받음. 방문업소 방역소독완료하였음을 알려드립니다 ",PD
"[부천시청] 코로나19 확진자 4명 발생[신중동 2명, 대산동 1명, 인천시 간석동 1명] 인근지역 방역소독완료 blog.naver.com/bucheon-city ",PD
[청주시청] 코로나19 확진자 발생[청주 153번(제천 확진자 접촉)]. 동선은 역학조사 후 홈페이지와 블로그에 게시하겠습니다. ,PD
[철원군청]코로나 집단발생으로 중단되었던 보건소.보건지소 업무가 내일부터 정상운영됩니다. 전주민 독감유료접종 전화신청후 방문바람.(450-5116.5107) ,PD
"[서산시청] 코로나19 서산 53번(서산 51번 확진자의 접촉자, 자가격리 중) 확진자 발생. 정밀역학조사 중. 자세한 사항은 다시 알려드리겠습니다. ",PD
"[의정부시청]코로나19 확진자 4명 발생(360~363) 동선 등은 시 홈페이지 및 블로그 공개예정, https://c11.kr/joao 참고 바랍니다. ",PD
"[익산시청]코로나19확진자(익산97번)발생, 익산95번 확진자의 접촉자로, 역학조사 및 이동동선 파악중입니다. 가장 좋은 백신은 마스크 착용입니다. ",PD
"[세종시청] 코로나19 확진자 3명 추가 발생. 107~109번(세종 20대,40대,50대) 역학조사 중으로 동선 파악 후 시 홈페이지에 공개 예정입니다. ",PD
"[제주도]제주 83(제주 한달살기), 84, 85(제주74,73번 확진자의 접촉자)번째 코로나19 확진자 발생. blog.naver.com/happyjejudo ",PD
"[파주시청]연말 코로나19 예방은 사회활동모임에서 가족에게 전염되니 모임취소가 최선입니다.확진3명발생(문산읍2-가족전파,조리읍1)동선공개예정 vo.la/sStRC ",PD
"[서산시청] 코로나19 서산54, 55, 56번(무증상, 감염경로 파악중) 확진자 발생. 정밀역학조사 중. 자세한 사항은 다시 알려드리겠습니다. ",PD
[기장군청] 기장군 12월2일 코로나19 신규 확진자 1명 발생. 외출자제 및 실내외 마스크 착용 필수 등 개인방역수칙을 준수바랍니다. ,PD
[철원군청] 코로나 철원 132번(서면) 확진자 발생(자가격리 중 추가검사 확진). 이동동선 없습니다. http://www.cwg.go.kr ,PD
[제천시청]코로나19 추가 확진자 1명(제천시-83)발생. 현재 역학조사 진행 중으로 동선 파악 후 제천시 홈페이지에 즉시 공개하도록 하겠습니다. ,PD
[청양군청]코로나19 감염병 신규 확진자 발생에 따른 임시 선별진료소 오전 10시부터 운영. 장소 청양문화예술회관. 대상자 개별통지 예정. 마스크 착용 철저 ,PD
"[익산시청1]코로나19확진자 98~104번 추가발생. 무증상 감염과 직장, 가족 내 감염이 급증하고 있습니다. 마스크 착용과 거리두기 꼭 지켜주시기 바랍니다. ",PD
"[울산광역시] 코로나19 211번(동구), 212~213번(북구) 확진자 발생. 역학조사 중입니다. ",PD
[연수구청] 코로나19 확진자 1명 발생. 역학조사 후 이동경로 구청 홈페이지 및 SNS게시 예정 reurl.kr/3379A999Fv ,PD
[익산시청]코로나19확진자 3명(익산105~107번) 추가발생. 전원 자가격리중 확진. 마스크 착용과 주기적인 환기 및 소독 등 방역수칙 지켜주세요. ,PD
[부천시청]11.26(목) 17시~18시 우리두리분식(부흥로 188번길 15-21/중동) 방문자 중 유증상자는 주소지보건소 선별진료소에서 코로나19 검사바랍니다. ,PD
"[순창군청] 국내 코로나19 확진자가 400명 이상 지속 발생되고 있으므로 밀집, 밀접, 밀폐된 곳은 피하고 외출 및 이동은 자제 바랍니다. ",PD
[청주시청] 코로나19 확진자 발생(청주 154번). 동선은 역학조사 등 거쳐 시 홈페이지와 블로그에 게시하겠습니다. ,PD
"[영광군청] 광주,수도권등 전국에서 코로나19 확진자 폭발적 증가, 마스크 꼭 착용, 대면접촉 최소화, 발열·기침 땐 검사, 외출·이동 자제 바랍니다. ",PD
"[인천광역시청] 수능 응시자는 코로나19에 감염 주의 바라며, 감염의심 시 오늘 밤 10시 이내로 주소지 보건소에서 검사 받으시기 바랍니다. ",PD
"[기장군]코로나19 확진자 급증. 식당, 카페, PC방, 노래연습장, 실내체육시설 등 관내 모든 사업장은 마스크 착용, 출입명부 작성 등 방역수칙을 준수바랍니다. ",PD
"[포항시청]코로나19 확산 방지를 위해 소규모행사, 기업연수, 대학 외부 과정, 졸업여행 등 단체의 타지역 방문과 수도권 친인척 방문을 자제해 주시기 바랍니다. ",PD
[남원시청] 코로나19 확산방지를 위하여 인월시장 5일장을 상황 안정 시까지 임시 휴장합니다. ,PD
[강원도청] 도내 코로나19 유증상자 한시적 무료 선별검사!! (12월2일까지) 발열 등 증상 있는 분은 시군 보건소 문의 후 선별진료소에서 검사 받으세요. ,PD
[광명시청]데이원휘트니스소하점(오리로346) 11.2~11.27. 방문자는(코로나검사 완료자 제외) 광명시보건소(02-2680-2577)로 연락바랍니다. ,PD
"[노원구청] 10.25(일) 확진자 2명(상계8동) 발생(330,331번/타 구 방문중 확진자와 접촉). 동선 역학조사 후 구 홈페이지, 블로그에 공개하겠습니다. ",PD
"[성남시청] 10.24일 2명(분당구), 10.25일 2명(중원구) 확진자 발생, 상세내용 추후 시홈페이지 공개예정입니다. corona.seongnam.go.kr ",PD
"[동두천시청] 동두천시 44번 확진자 발생(지행동, 여주시 확진자의 접촉자) 역학조사 중, 홈페이지 및 블로그 참고바랍니다. naver.me/xas0oBYH ",PD
"[양주시청] 양주시 75번 (군부대/자가격리중 확진),76-77번 확진자(마스터플러스병원/자가격리중 확진). 이동동선 세부사항은 역학조사후 홈페이지에 공개예정 ",PD
"[천안시청] 확진자 2명 발생[(천안255번(광덕면거주),천안256번(광덕면거주)/천안254번 확진자 관련] 현재 역학조사 및 방역 등 관련조치 진행중입니다. ",PD
"[종로구청]타지역 367~372번 확진자 관내 이동동선 등 홈페이지, 블로그 공개. 방역수칙 준수바랍니다. blog.naver.com/jongno0401 ",PD
"[창원시청] 경남303번(창원77번,의창구,타지역확진자 접촉)확진자 발생. 이동동선 및 접촉자는 역학조사중 입니다. ",PD
"[창원시청] 확진자 동선안내[10.21. 11:02~12:40]오션사우나헬스 남자목욕탕(의창구 태복산로 317, 방역완료)이용자는 관할보건소로 연락바랍니다. ",PD
"[안양시청] 안양251번 확진자(석수2동, 250번 확진자 동거가족)발생. 시 홈페이지를 참고하시기 바라며, 동선 등 추가정보는 지속적으로 공개할 예정입니다. ",PD
[포항시청]107번 확진자 발생 포항에 주소를 둔 해외입국자로 자가격리 전 검사를 통해 확진되어 포항시 이동 동선은 없습니다. ,PD
[중랑구청] 10.25.(일) 205번 확진자(중화2동) 발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다. ,PD
[김포시청] 156번 확진자(장기동) 10월25일 발생/ 긴급방역 및 병원이송 예정/ 역학조사중/ 세부사항 김포시 블로그 참조 vo.la/Lg4qs ,PD
"[구미시청]확진자 1명 발생 : 88번(해외입국자), 자가격리 중 확진판정으로 관내 이동동선은 없으며 입원치료병원으로 이송되었습니다. 개인방역수칙 준수 바랍니다. ",PD
[마포구청] 189~190번 확진자발생. 역학조사 진행 중이며 이동동선은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77 ,PD
"[여주시청] 여주시 라파엘의 집(강천면 원양로1로 907)관련 추가확진자 24명 발생, 주변 소독완료, 추가 확인사항은 SNS 및 홈페이지 공개하겠습니다. ",PD
"[창원시청] 확진자 추가동선안내(10.21.)14:56~15:26 G2성인콜라텍(의창구 우곡로211 파트너빌딩3층,방역완료)이용자는 관할보건소 연락바랍니다 ",PD
"[강서구청] 강서구 확진자 2명 발생(등촌3동, 화곡8동)안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi ",PD
"[동작구청]260번째 확진자(완치자 243명)발생, 상세내용 홈페이지 및 블로그 등 확인해 주시기 바랍니다. blog.naver.com/dongjaksaran ",PD
"[제주도] 제주 방문 서울 성북구 351번 확진자 동선 안내, 자세한 사항은 아래 블로그를 참고 바랍니다. blog.naver.com/happyjejudo ",PD
[양천구청] 양천구 신규 확진자 1명 발생(신정4동 거주)안내. 양천구청 블로그 참조. blog.naver.com/yangcheon2016/222125929254 ,PD
"[용인시청] 402번(기흥구 동백2동) 확진자 발생, 역학조사후 동선은 홈페이지 및 SNS에 공개하겠습니다. ",PD
[포항시청]108번 확진자 발생 포항에 주소를 둔 해외입국자로 자가격리 전 검사를 통해 확진되어 포항시 이동 동선은 없습니다. ,PD
"[동대문구청]174(장안2동,남) 확진자발생, ddm4you.blog.me 참조하시고,모임은 최대한 자제하시고 외출시 올바른 마스크 착용 등 방역수칙을 지켜주세요 ",PD
[은평구청]은평 263번 확진자 발생. 격리병원 이송 및 방역소독 완료. 상세 내용 확인 바랍니다. bitly.kr/vR0YZsVI5V ,PD
"[강남구청] 확진자 2명 발생(gangnam.go.kr). 남은 주말에도 마스크 쓰기, 거리두기 등 방역수칙 지켜주세요 ",PD
"[서초구청] 서초구 221, 222, 223번째 확진자 발생(역학조사 진행중), 상세내용 홈페이지(seocho.go.kr) 확인바랍니다. ",PD
"[이천시청]송파구366번(40대, 서울시 송파구 거주)확진자 이천시 동선 역학조사 완료 및 접촉자 없는 관계로 공개하지 않습니다.(질병관리청 지침 개정판 적용) ",PD
"[이천시청]성남시440및442번(50대, 분당구 거주) 확진자 이천시 동선 역학조사 완료 및 접촉자 없는 관계로 공개하지 않습니다.(질병관리청 지침 개정판 적용) ",PD
"[진천군청]진천 17번 확진자 발생(해외입국), 입국 후 자가격리 중 확진되어 별도 이동 동선 및 접촉자 없으며 방역소독 완료, 군민께서는 안심하시기 바랍니다. ",PD
[중랑구청] 205번 확진자 역학조사 및 방역완료. 세부내용 홈페이지 및 블로그 bit.ly/2PQADRw 참조 바랍니다. ,PD
"[시흥시청] 확진자 1명 발생(안산시 상록구 거주자, 20대), 안산190번 접촉 blog.naver.com/siheungblog/222126121927 ",PD
[상주시청]서초구 확진자(222번)상주시 동선안내①10.19.13:00상주도착 ②13:00~13:30북문동 소재식당식사③14:00~16:00대구지법 상주지원 변론 ,PD
[광주시청] SRC재활병원 관련 추가 확진자(광주197~200번)발생. 추후 확인사항은 홈페이지에 공개하겠습니다. ,PD
"[성남시청] 10.25일 확진자 5명 추가 발생(분당구), 상세내용 추후 시홈페이지에 공개예정입니다. corona.seongnam.go.kr ",PD
"[노원구청] 10.26(월) 확진자1명(상계5동) 발생(타구 방문중 확진자와 접촉). 동선 홈페이지공개, blog.naver.com/goodnowon 참고바랍니다 ",PD
"[이천시청2-1] 이천시63번(20대, 부발읍 거주)확진자 발생. 동선 파악 중에 있음을 알려드립니다. 생활방역수칙을 준수하시기 바랍니다. ",PD
[창원시청] 경남304~309번(창원78~83) 확진자 6명 발생. 이동동선 및 접촉자는 역학조사 중입니다. 마스크를 꼭 착용해주세요. ,PD
[천안시청] 확진자 1명 발생[(천안257번(아산시거주)/천안 254번 확진자 관련] 현재 역학조사 및 방역 등 관련조치 진행중입니다. ,PD
[중랑구청] 10.26.(월) 206~207번 확진자(중화2동 2명) 발생. 역학조사 진행 중. 완료 즉시 홈페이지 공개 예정입니다. ,PD
"[안양시청] 안양252(용인골프장 관련),253(주간보호센터 관련)번 확진자 발생. 시 홈페이지를 참조하시고, 동선 등 추가정보는 지속적으로 공개할 예정입니다. ",PD
[원주시청] 원주 확진자 추가 발생(3명). 자세한 사항은 심층역학 조사 후 홈페이지에 게시하겠습니다. ,PD
[광주시청] SRC재활병원 관련 추가 확진자 2명(광주201~202번) 발생. 추후 확인사항은 홈페이지에 공개하겠습니다. ,PD
"[하남시청] 10/26(월) 하남 66번(30대, 선동) 확진자 발생하여 알려드립니다. ",PD
"[고성군청]경남304,306확진자 관련 10.16.15:00~10.17.11:40 블루웨일 글램핑(삼산면,소독완료)방문자는 보건소(670-4088) 연락바랍니다. ",PD
"[창원시청]확진자 동선안내. [10.20.(화)]11:57~12:24 계절소반(성산구 중앙대로84번길 3, 방역완료) 방문자는 관할보건소로 연락바랍니다. ",PD
"[여주시청] 여주시 라파엘의 집 관련 41~42번 확진자 추가발생, 주변 소독완료, 관련 정보는 역학조사 후 SNS 및 홈페이지에 공개하겠습니다. ",PD
"[금천구청]99번째 확진자 발생, 격리 병상 이송 및 자택방역 예정, 역학조사 후 동선공개, 금천구 카카오톡 채널 pf.kakao.com/_hUpLxb ",PD
"[천안시청] 확진자 1명 추가 발생(천안258번, 해외입국자, 자가격리 중 양성). 현재 역학조사 및 방역 등 관련조치 진행중입니다. ",PD
